Restriction Id,Flow Routing Element Type,Flow Routing Element Id From,Flow Routing Element Id To,Flow Routing Element Id,Lower Vertical Limit,Upper Vertical Limit,FRA Point Type
EDUU100E,DCT,MAH,VAVOR,NULL,315,660,NA
LHLZN500A,DCT,ERGOM,VEBAL,NULL,175,245,NA
DUWDUE501A,DCT,BANUX,VEKIR,NULL,315,660,NA
DUWDUE500A,DCT,PITES,VEKIR,NULL,315,660,NA
EDUU100E,DCT,KPT,VEKIR,NULL,335,660,NA
DUEDUW501A,DCT,RAPET,VELIS,NULL,315,660,NA
EDUU100E,DCT,RAPET,VELIS,NULL,315,660,NA
EDMM100E,DCT,NOGRA,VEMUT,NULL,285,315,NA
EDUESE500A,DCT,NOGRA,VEMUT,NULL,315,660,NA
YX100A,DCT,LIRSU,VIBOM,NULL,245,660,NA
EGTTW100A,DCT,COXPE,WIGGU,NULL,245,999,NA
SECSI100B,DCT,RAXAD,XAXAN,NULL,205,660,NA
SEEFRA100A,DCT,ABLOM,XENAK,NULL,245,660,NA
BL100A,DCT,ASLUX,XESNA,NULL,095,660,NA
EP100A,DCT,ASLUX,XESNA,NULL,095,660,NA
GCGC500A,DCT,ROSTA,XIGLU,NULL,195,305,NA
LE100A,DCT,POSSY,XIMPE,NULL,305,660,NA
LE100A,DCT,OLUTO,ADX,NULL,245,660,NA
LELE500A,DCT,SLL,BCN,NULL,145,245,NA
LE100A,DCT,CEGAM,BLV,NULL,NULL,NULL,NA
LE100A,DCT,MAPAX,BLV,NULL,NULL,NULL,NA
LE100A,DCT,SSN,BLV,NULL,NULL,NULL,NA
YX100A,DCT,LANGO,BUB,NULL,245,660,NA
LFBB100A,DCT,ESUZE,CNA,NULL,195,999,NA
YX100A,DCT,INBED,COL,NULL,355,660,NA
EDUWYX500A,DCT,RIDSU,COL,NULL,245,660,NA
EDMM100S,DCT,ODEGU,DKB,NULL,245,315,NA
EDUU100W,DCT,TABUM,FFM,NULL,245,660,NA
LFRR100A,DCT,ARE,GU,NULL,NULL,NULL,NA
SEEDME500A,DCT,AGNAV,HDO,NULL,245,315,NA
SEEFRA100A,DCT,AGNAV,HDO,NULL,245,660,NA
EDMM100S,DCT,BEPAS,HDO,NULL,245,315,NA
EDMM100E,DCT,MAVOR,HDO,NULL,245,315,NA
EDMM100E,DCT,TOMTI,HDO,NULL,245,315,NA
EDUU100E,DCT,TUGDU,HDO,NULL,315,660,NA
DUNDME500A,DCT,HAM,HDO,NULL,285,315,NA
EDUU100E,DCT,HAM,HDO,NULL,315,660,NA
YXEDUE500A,DCT,HAM,HDO,NULL,315,660,NA
EDUWYX500A,DCT,ARCKY,HLZ,NULL,245,660,NA
EDUU100N,DCT,BODLA,HLZ,NULL,295,660,NA
YX100A,DCT,KATCE,HMM,NULL,245,660,NA
DUEDUW500A,DCT,KUNOD,KRH,NULL,315,660,NA
YX100A,DCT,PITES,KRH,NULL,245,660,NA
EDUU100W,DCT,RINEX,KRH,NULL,245,660,NA
SEEFRA100A,DCT,MALBE,KSC,NULL,245,660,NA
URUG500A,DCT,LURIS,KTS,NULL,NULL,NULL,NA
EDWW100E,DCT,PEROM,LAG,NULL,245,285,NA
EDWW100E,DCT,TAGOB,LAG,NULL,245,285,NA
LS100A,DCT,GIGUS,LUL,NULL,245,500,NA
EIEGN500A,DCT,NIPIT,MAC,NULL,000,255,NA
EDUU100N,DCT,ETIDI,MAG,NULL,285,315,NA
LFMMFF500A,DCT,ROLIR,MOU,NULL,195,999,NA
EDMM100E,DCT,DODAS,NUB,NULL,NULL,NULL,NA
DUWDME500A,DCT,LETKU,NUB,NULL,245,315,NA
DUWDMS500A,DCT,LETKU,NUB,NULL,245,315,NA
EDMM100S,DCT,LETKU,NUB,NULL,245,315,NA
EDMDME500A,DCT,UPALA,NUB,NULL,245,315,NA
EDUU100W,DCT,VELIS,OKG,NULL,315,660,NA
SEEFRA100A,DCT,BEKVI,OKL,NULL,245,660,NA
SEEFRA100A,DCT,GOLOP,OKL,NULL,245,999,NA
SEEFRA100A,DCT,ODPAL,OKL,NULL,NULL,NULL,NA
EDMM100S,DCT,TITIG,OTT,NULL,245,315,NA
LFFF100A,DCT,OMANI,ROA,NULL,195,245,NA
LELE500A,DCT,MAMUK,SLL,NULL,145,245,NA
LI100A,DCT,VEGAN,SOR,NULL,NULL,NULL,NA
LE100A,DCT,DIXIS,STG,NULL,245,660,NA
LE100A,DCT,PITAX,STG,NULL,245,660,NA
LE100A,DCT,SUSOS,STG,NULL,245,660,NA
LE100A,DCT,XERES,STG,NULL,245,660,NA
LE100A,DCT,ATLEN,VES,NULL,245,660,NA
LELE500A,DCT,MOLIN,VJF,NULL,145,245,NA
LE100A,DCT,SOVIS,VJF,NULL,245,660,NA
LE100A,DCT,MAR,VJF,NULL,245,660,NA
EDMSSE500A,DCT,BEPAS,VLM,NULL,245,315,NA
LK100A,DCT,BODAL,VLM,NULL,095,245,NA
EDMESE500A,DCT,DEKOV,VLM,NULL,245,315,NA
LK100A,DCT,BEKVI,VOZ,NULL,165,245,NA
SEEFRA100A,DCT,OKL,VOZ,NULL,245,660,NA
YX100A,DCT,WELGO,WTM,NULL,245,660,NA
LE100A,DCT,ZANKO,ZMR,NULL,245,660,NA
GMGM500A,,NULL,NULL,NULL,NULL,NULL,NA
LJPZ100A,,NULL,NULL,NULL,NULL,NULL,NA
LJPZLJ501A,,NULL,NULL,NULL,NULL,NULL,NA
SEELB500A,,NULL,NULL,NULL,NULL,NULL,NA
LBSFLO500A,,NULL,NULL,NULL,NULL,NULL,NA
UKNUKO500A,,NULL,NULL,NULL,NULL,NULL,NA
EILFR500A,,NULL,NULL,NULL,NULL,NULL,NA
LPLP500A,,NULL,NULL,NULL,NULL,NULL,NA
LGHL500A,,NULL,NULL,NULL,NULL,NULL,NA
LJMBLH500A,,NULL,NULL,NULL,NULL,NULL,NA
LRLH500A,,NULL,NULL,NULL,NULL,NULL,NA
LYSEC500A,,NULL,NULL,NULL,NULL,NULL,NA
EP100A,PT,NULL,NULL,ABAKU,NULL,NULL,I
